Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
124,0.9147,0.9468,1.2340,1.1681,1.2770,1.6491,1.6395,1.5683,1.6281,1.6107
125,0.9868,0.8934,1.1795,1.1766,1.2035,1.5996,1.6175,1.4991,1.6332,1.6287
126,0.9425,0.9331,1.2166,1.1599,1.2107,1.6035,1.6853,1.5443,1.6042,1.5938
127,0.9189,0.9091,1.2091,1.2090,1.1809,1.7300,1.6098,1.5373,1.5455,1.6705
128,0.9102,0.9063,1.2251,1.2587,1.3035,1.6050,1.6681,1.7526,1.6666,1.8595
129,0.9943,0.8811,1.2730,1.1693,1.1745,1.6509,1.6752,1.6541,1.5833,1.5531
130,1.0268,0.9288,1.2427,1.2130,1.2170,1.6943,1.6031,1.7618,1.6302,1.6460
131,0.9729,0.8789,1.2151,1.2073,1.2030,1.6605,1.6932,1.5625,1.7224,1.6273
132,0.9628,0.9139,1.1674,1.2039,1.1577,1.5937,1.6125,1.6923,1.5642,1.5933
133,1.0188,0.8555,1.3204,1.1860,1.2050,1.6511,1.6881,1.7488,1.6046,1.6969
134,0.9211,0.8654,1.1862,1.1772,1.2062,1.6115,1.6879,1.6505,1.6753,1.6667
135,0.9445,0.8652,1.2044,1.1792,1.1744,1.6457,1.6879,1.6431,1.5848,1.6042
136,0.9187,0.9304,1.2159,1.1399,1.1976,1.5901,1.6416,1.6683,1.6627,1.5738
137,0.8743,0.8590,1.1599,1.1477,1.1965,1.7868,1.7027,1.5238,1.6379,1.6407
138,0.9302,0.9293,1.2324,1.1940,1.1858,1.7087,1.6732,1.4742,1.6924,1.5964
139,0.8862,0.8311,1.1985,1.1471,1.2232,1.5415,1.6547,1.5251,1.6105,1.7669
140,0.9492,0.8312,1.2039,1.2467,1.2485,1.6277,1.8398,1.6092,1.5770,1.7084
141,0.8937,0.8562,1.2176,1.1546,1.1929,1.6435,1.6395,1.5866,1.6164,1.6218
142,0.8710,0.8642,1.2023,1.1982,1.1873,1.6213,1.7516,1.5989,1.5344,1.6026
143,0.8963,0.8236,1.1993,1.1409,1.1546,1.6165,1.6274,1.6364,1.5730,1.4883
144,0.8689,0.8008,1.2406,1.1530,1.1803,1.6073,1.5922,1.6030,1.6406,1.5844
145,0.8367,0.8266,1.1847,1.1770,1.1990,1.5552,1.6539,1.5125,1.7014,1.6769
146,0.8957,0.7987,1.1724,1.1741,1.1340,1.5050,1.6642,1.7858,1.6247,1.6902
147,0.8689,0.8138,1.1887,1.1916,1.1942,1.7005,1.6328,1.5381,1.5376,1.6909
148,0.8963,0.8340,1.1797,1.2503,1.1405,1.6153,1.6381,1.6954,1.6057,1.6271
149,0.8422,0.8154,1.1673,1.2198,1.1816,1.6669,1.7856,1.6829,1.5846,1.5752
150,0.8166,0.7972,1.2161,1.1968,1.1987,1.5436,1.5129,1.7148,1.6040,1.6065
151,0.8262,0.7540,1.1806,1.1392,1.1549,1.6012,1.6449,1.5448,1.5401,1.6981
152,0.8184,0.7964,1.1679,1.1820,1.1565,1.5951,1.5812,1.6164,1.5706,1.5438
153,0.8023,0.8543,1.1746,1.1603,1.2006,1.5779,1.6917,1.5678,1.6183,1.6139
154,0.8254,0.7781,1.1466,1.1253,1.2523,1.6608,1.5701,1.5641,1.5134,1.6138
155,0.8347,0.8047,1.1765,1.2085,1.1960,1.6208,1.6744,1.5225,1.6773,1.6880
156,0.8384,0.8039,1.1529,1.1443,1.1680,1.7613,1.6017,1.6291,1.5460,1.7156
157,0.8600,0.7630,1.1692,1.1336,1.2104,1.6957,1.6840,1.7564,1.7074,1.5118
158,0.7987,0.7643,1.1584,1.1846,1.2005,1.6464,1.6108,1.6638,1.7798,1.5499
159,0.8420,0.7633,1.1658,1.2094,1.1483,1.6758,1.6914,1.6423,1.6180,1.6794
160,0.8306,0.7008,1.1709,1.0893,1.1683,1.5729,1.6676,1.6206,1.6203,1.6381
161,0.7760,0.7987,1.2212,1.1289,1.0921,1.6342,1.6713,1.4726,1.5762,1.5624
162,0.7783,0.7617,1.1538,1.1108,1.1287,1.5744,1.6654,1.5667,1.5043,1.5852
163,0.7804,0.7353,1.1741,1.0955,1.1696,1.5463,1.7279,1.5685,1.6438,1.6182
164,0.7765,0.7433,1.1208,1.1700,1.1360,1.7625,1.6608,1.6290,1.6095,1.7302
165,0.7813,0.7468,1.1232,1.1362,1.1644,1.6016,1.7989,1.5069,1.5931,1.8150
166,0.8007,0.7730,1.2125,1.1894,1.1785,1.7324,1.6169,1.6625,1.5983,1.7461
167,0.8168,0.7858,1.1961,1.0898,1.1604,1.6838,1.5904,1.6055,1.5014,1.6078
168,0.8668,0.7875,1.2079,1.0765,1.1365,1.7147,1.6177,1.4728,1.5634,1.5656
169,0.7381,0.7464,1.1470,1.1435,1.1203,1.8227,1.6819,1.6146,1.6291,1.6232
170,0.7608,0.7109,1.2503,1.1252,1.1877,1.5179,1.5794,1.5873,1.6357,1.6412
171,0.7436,0.6909,1.1676,1.1299,1.1313,1.6205,1.7008,1.7024,1.6347,1.7042
172,0.7449,0.7141,1.1161,1.1850,1.1175,1.6219,1.5783,1.6208,1.5443,1.7062
173,0.7235,0.7449,1.1139,1.1849,1.1484,1.6085,1.6469,1.5193,1.6186,1.5855
174,0.7731,0.7173,1.1471,1.1062,1.1166,1.6138,1.8757,1.5704,1.6322,1.6075
175,0.7203,0.7132,1.1403,1.1239,1.1701,1.6078,1.7615,1.6614,1.7752,1.6198
176,0.7116,0.7116,1.0986,1.1772,1.1082,1.7291,1.5597,1.5624,1.5235,1.7182
177,0.7405,0.7057,1.1714,1.1350,1.1071,1.5996,1.6601,1.6555,1.6027,1.8619
178,0.7203,0.6892,1.1950,1.1735,1.1046,1.6518,1.6906,1.4752,1.6004,1.6290
179,0.7598,0.6925,1.1897,1.1373,1.1461,1.6671,1.5579,1.6024,1.6307,1.6623
180,0.7377,0.6925,1.1333,1.0902,1.1104,1.6013,1.6986,1.6295,1.6512,1.6100
181,0.7623,0.6993,1.1784,1.0829,1.1236,1.7497,1.6968,1.6711,1.6652,1.6402
182,0.6951,0.6492,1.0901,1.1480,1.1028,1.6308,1.6265,1.5664,1.6648,1.5485
183,0.7351,0.6860,1.1574,1.1010,1.1253,1.5633,1.7119,1.7026,1.6870,1.6446
184,0.7090,0.6567,1.1006,1.0977,1.0949,1.5872,1.6898,1.7197,1.5165,1.5885
185,0.7159,0.7392,1.1205,1.0951,1.1377,1.7420,1.6740,1.5931,1.5922,1.5958
186,0.7290,0.6806,1.0857,1.0564,1.1061,1.5906,1.7666,1.5385,1.5567,1.6161
187,0.6780,0.6847,1.0814,1.0926,1.1490,1.5458,1.6895,1.5930,1.6477,1.5519
188,0.6697,0.6477,1.1089,1.1328,1.1679,1.7572,1.6222,1.5681,1.6749,1.6196
189,0.6804,0.6682,1.1509,1.1608,1.1265,1.6547,1.6045,1.5217,1.5531,1.6515
190,0.7102,0.6460,1.1059,1.1302,1.1513,1.6909,1.6341,1.6151,1.4244,1.8173
191,0.6947,0.6721,1.1164,1.1488,1.1240,1.5137,1.6858,1.7028,1.5444,1.7649
192,0.6790,0.6742,1.1441,1.0621,1.1134,1.5601,1.6904,1.7176,1.5719,1.6459
193,0.6627,0.6248,1.1009,1.0715,1.1777,1.5525,1.7382,1.5786,1.5751,1.5571
194,0.6918,0.6399,1.0910,1.1496,1.1360,1.6225,1.6853,1.5734,1.6128,1.6720
195,0.6797,0.6649,1.1027,1.0383,1.1109,1.7995,1.7799,1.5736,1.6916,1.6374
196,0.6734,0.6173,1.1887,1.0488,1.1420,1.7471,1.6484,1.7023,1.5816,1.6517
197,0.6380,0.6133,1.1038,1.0659,1.0967,1.6759,1.6403,1.5578,1.6665,1.5605
198,0.6489,0.6306,1.1432,1.0794,1.0545,1.6792,1.6480,1.6753,1.7112,1.7006
199,0.6754,0.5831,1.1388,1.1052,1.1605,1.6368,1.6957,1.7129,1.7687,1.6592
200,0.6447,0.6780,1.0797,1.1220,1.0900,1.6169,1.7345,1.6566,1.6480,1.5022
201,0.7078,0.5865,1.0809,1.0798,1.1642,1.7226,1.6486,1.5596,1.7112,1.7460
202,0.6354,0.6079,1.1141,1.1415,1.0693,1.5954,1.7439,1.5567,1.6128,1.5796
203,0.7149,0.5998,1.1094,1.1352,1.0995,1.6686,1.6576,1.6197,1.7397,1.6283
204,0.6430,0.6026,1.1101,1.0394,1.0641,1.5610,1.6195,1.6102,1.5822,1.7785
205,0.6707,0.6027,1.1462,1.0685,1.1676,1.6367,1.7048,1.6173,1.6882,1.5916
206,0.6274,0.6042,1.1274,1.1004,1.1219,1.6944,1.6889,1.5196,1.7179,1.5638
207,0.6766,0.5588,1.1109,1.1136,1.0968,1.5674,1.7590,1.5295,1.6175,1.5070
208,0.6737,0.5847,1.1432,1.1272,1.1539,1.6848,1.6502,1.6741,1.6863,1.7616
209,0.6202,0.6230,1.1204,1.0677,1.1473,1.5449,1.6354,1.4947,1.7005,1.5785
210,0.6432,0.6266,1.0831,1.1097,1.0852,1.5803,1.7099,1.6093,1.6625,1.6858
211,0.6699,0.5994,1.1093,1.0701,1.1236,1.6119,1.7152,1.6965,1.7427,1.6742
212,0.6256,0.5382,1.1320,1.0956,1.1152,1.6467,1.6108,1.5368,1.6758,1.6985
213,0.6335,0.6343,1.1350,1.0902,1.1235,1.7272,1.5630,1.6114,1.6285,1.5316
214,0.6424,0.5600,1.0557,1.0877,1.0672,1.6412,1.6239,1.6395,1.7016,1.7423
215,0.5829,0.5898,1.0609,1.0864,1.0636,1.6623,1.7234,1.5242,1.5789,1.7204
216,0.6082,0.5695,1.0584,1.1395,1.1102,1.6587,1.6519,1.5964,1.7171,1.6240
217,0.6062,0.5683,1.1078,1.0534,1.1363,1.6344,1.6272,1.6321,1.5993,1.6243
218,0.6409,0.5815,1.1094,1.1315,1.0467,1.6197,1.7056,1.7304,1.5637,1.7111
219,0.6060,0.5437,1.1339,1.1742,1.0998,1.6289,1.6450,1.7430,1.6216,1.6091
220,0.5808,0.5703,1.0604,1.0503,1.1063,1.5832,1.6401,1.6385,1.5731,1.6195
221,0.6291,0.5510,1.0697,1.0878,1.1073,1.7260,1.5560,1.6268,1.5660,1.7776
222,0.5752,0.5403,1.0692,1.0958,1.0976,1.7245,1.6827,1.6280,1.5240,1.5928
223,0.5894,0.5415,1.1310,1.0783,1.0769,1.6237,1.5099,1.8631,1.7097,1.6773
224,0.6375,0.5228,1.1158,1.0515,1.0864,1.5303,1.7082,1.6347,1.6811,1.8902
225,0.5948,0.5972,1.1163,1.0854,1.0850,1.7040,1.6355,1.7295,1.6438,1.7608
226,0.6016,0.5190,1.0729,1.0858,1.0640,1.7689,1.6772,1.6910,1.6580,1.7622
227,0.5629,0.5485,1.1032,1.1446,1.0872,1.6100,1.6690,1.7036,1.5654,1.6619
228,0.5743,0.5963,1.0838,1.0903,1.1280,1.7502,1.5814,1.5612,1.7438,1.6657
229,0.5699,0.5132,1.0947,1.1384,1.1564,1.6264,1.6274,1.6516,1.6344,1.6683
230,0.5745,0.5194,1.1050,1.0706,1.0655,1.6032,1.8258,1.5768,1.6400,1.6716
231,0.5335,0.5559,1.1746,1.0784,1.0807,1.6509,1.6445,1.6765,1.6377,1.6346
232,0.5807,0.5186,1.0569,1.0573,1.1042,1.6321,1.6213,1.6366,1.6232,1.7808
233,0.6106,0.5307,1.1516,1.0868,1.0444,1.6554,1.6803,1.6618,1.6285,1.7350
234,0.5701,0.4825,1.1405,1.0650,1.0899,1.5342,1.7062,1.7280,1.5985,1.6899
235,0.5229,0.5808,1.0796,1.0332,1.0644,1.6330,1.6596,1.6521,1.6862,1.7903
236,0.5961,0.4881,1.0860,1.0791,1.0756,1.6717,1.6519,1.5612,1.7015,1.6486
237,0.5285,0.4537,1.1205,1.1136,1.0544,1.6563,1.7202,1.6548,1.6659,1.5951
238,0.5062,0.5049,1.1135,1.0746,1.1317,1.6064,1.7286,1.5707,1.6788,1.6732
239,0.5606,0.5081,1.0917,1.0554,1.0569,1.7446,1.6708,1.6498,1.6319,1.6887
240,0.5740,0.5373,1.0913,1.0355,1.0704,1.5540,1.6798,1.6410,1.6325,1.6349
241,0.5423,0.5238,1.0768,1.1263,1.0622,1.6157,1.6958,1.6259,1.7816,1.8047
242,0.5501,0.4695,1.0877,1.0635,1.0444,1.7720,1.8084,1.5779,1.5594,1.7005
243,0.5855,0.5336,1.0415,1.0551,1.0963,1.6286,1.6985,1.6273,1.5510,1.6413
244,0.5574,0.4558,1.1051,1.0870,1.0342,1.6586,1.6989,1.6075,1.5977,1.6674
245,0.5034,0.4716,1.1003,1.0753,1.0546,1.6386,1.6406,1.5500,1.5832,1.6740
246,0.5663,0.5070,1.0805,1.0483,1.0472,1.6611,1.5991,1.6994,1.6694,1.6844
247,0.5340,0.4805,1.1559,1.0240,1.0666,1.6239,1.7176,1.6755,1.6225,1.5447
248,0.5006,0.4576,1.1271,1.0758,1.0481,1.6265,1.5802,1.6156,1.6070,1.5463
249,0.4870,0.4611,1.0970,1.0669,1.0521,1.6673,1.6927,1.5164,1.5725,1.6067
250,0.5087,0.4378,1.0566,1.0785,1.0461,1.7419,1.5809,1.6186,1.6988,1.5664
251,0.5021,0.4235,1.0717,1.0677,1.1575,1.6120,1.6983,1.5887,1.5850,1.6167
252,0.4903,0.4805,1.0355,1.1019,1.1244,1.6221,1.6418,1.5280,1.6432,1.6084
253,0.4572,0.4643,1.0483,1.0455,1.0714,1.5965,1.7321,1.6607,1.6686,1.6614
254,0.5128,0.4622,1.0722,1.0463,1.1175,1.7371,1.6645,1.6602,1.7189,1.7170
255,0.5159,0.4493,1.0894,1.0169,1.0506,1.5962,1.5949,1.5919,1.5262,1.7413
256,0.4694,0.4656,1.0415,1.0522,1.0808,1.7202,1.7437,1.6912,1.7771,1.6137
257,0.4754,0.4678,1.1175,1.0828,1.0471,1.6746,1.6399,1.7446,1.7176,1.6460
258,0.4851,0.4052,1.0647,1.0508,1.1039,1.7728,1.7222,1.7134,1.7114,1.5748
259,0.5179,0.4520,1.0730,1.0404,1.0488,1.5824,1.7375,1.6409,1.6716,1.6745
260,0.5533,0.5061,1.0882,1.1065,1.1380,1.6929,1.6981,1.6510,1.5980,1.6524
261,0.4804,0.5030,1.0560,1.0141,1.0782,1.6007,1.6324,1.7185,1.7463,1.6185
262,0.4817,0.4531,1.0309,1.0525,1.0500,1.7758,1.6563,1.7515,1.5981,1.7436
263,0.4920,0.4207,1.0837,1.0988,1.0729,1.7260,1.6181,1.6135,1.4853,1.6574
264,0.4578,0.4308,1.0095,1.0082,1.1047,1.6967,1.6768,1.6319,1.6212,1.6740
265,0.4921,0.4261,1.0932,1.0222,1.0969,1.6183,1.7062,1.7622,1.7872,1.6315
266,0.5318,0.4384,1.0808,1.0368,1.0268,1.5813,1.6739,1.6443,1.6375,1.6131
